institution_id,institution_name,institution_state,institution_type,degree_level,degree_field,major_category,graduation_year,cohort_year,industry,employment_count,total_graduates,employment_rate,median_earnings_1yr,median_earnings_5yr,median_earnings_10yr,p25_earnings,p75_earnings,source_file
04242100,PSEO Institution 04242100,Texas,Institution level I,Degree level 5,CIP 42.0,CIP major group 42,2019,2019,All industries,180,264,68.18,38674.0,,,30227.0,48487.0,pseoe_tx_raw.csv
04242100,PSEO Institution 04242100,Texas,Institution level I,Degree level 5,CIP 43.0,CIP major group 43,2019,2019,All industries,166,237,70.04,43784.0,,,32214.0,60738.0,pseoe_tx_raw.csv
04242100,PSEO Institution 04242100,Texas,Institution level I,Degree level 5,CIP 44.0,CIP major group 44,2019,2019,All industries,,40,,,,,,,pseoe_tx_raw.csv
04242100,PSEO Institution 04242100,Texas,Institution level I,Degree level 5,CIP 45.0,CIP major group 45,2019,2019,All industries,79,130,60.77,46571.0,,,35666.0,56116.0,pseoe_tx_raw.csv
04242100,PSEO Institution 04242100,Texas,Institution level I,Degree level 5,CIP 51.0,CIP major group 51,2019,2019,All industries,49,59,83.05,39163.0,,,29886.0,50881.0,pseoe_tx_raw.csv
04242100,PSEO Institution 04242100,Texas,Institution level I,Degree level 5,CIP 52.0,CIP major group 52,2019,2019,All industries,458,500,91.6,51851.0,,,38578.0,67460.0,pseoe_tx_raw.csv
04243900,PSEO Institution 04243900,Texas,Institution level I,Degree level 7,CIP 26.0,CIP major group 26,2011,2011,All industries,,9,,,,,,,pseoe_tx_raw.csv
04243900,PSEO Institution 04243900,Texas,Institution level I,Degree level 7,CIP 26.0,CIP major group 26,2016,2016,All industries,,38,,,,,,,pseoe_tx_raw.csv
04243900,PSEO Institution 04243900,Texas,Institution level I,Degree level 7,CIP 51.0,CIP major group 51,2016,2016,All industries,,23,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 13.0,CIP major group 13,2006,2006,All industries,157,,,62474.0,65164.0,74938.0,51665.0,73665.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 31.0,CIP major group 31,2006,2006,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 52.0,CIP major group 52,2006,2006,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 9.0,CIP major group 9,2007,2007,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 23.0,CIP major group 23,2007,2007,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 30.0,CIP major group 30,2007,2007,All industries,82,,,39342.0,58956.0,66779.0,29214.0,59105.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 31.0,CIP major group 31,2007,2007,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 42.0,CIP major group 42,2007,2007,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 45.0,CIP major group 45,2007,2007,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 52.0,CIP major group 52,2007,2007,All industries,,,,,70870.0,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 54.0,CIP major group 54,2007,2007,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 9.0,CIP major group 9,2010,2010,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 23.0,CIP major group 23,2010,2010,All industries,35,,,38967.0,57471.0,,31275.0,63214.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 26.0,CIP major group 26,2010,2010,All industries,33,,,36215.0,59105.0,68802.0,26606.0,50539.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 27.0,CIP major group 27,2010,2010,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 30.0,CIP major group 30,2010,2010,All industries,606,,,40542.0,60363.0,66048.0,29138.0,55032.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 31.0,CIP major group 31,2010,2010,All industries,63,,,38050.0,63793.0,75281.0,26829.0,55464.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 42.0,CIP major group 42,2010,2010,All industries,76,,,39793.0,52745.0,60990.0,28103.0,48791.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 45.0,CIP major group 45,2010,2010,All industries,129,,,36466.0,50381.0,64507.0,28061.0,46621.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 52.0,CIP major group 52,2010,2010,All industries,285,,,45075.0,62923.0,80278.0,33601.0,59105.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 54.0,CIP major group 54,2010,2010,All industries,31,,,33582.0,56877.0,65590.0,25850.0,53578.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 13.0,CIP major group 13,2011,2011,All industries,684,189,,60936.0,71369.0,,47544.0,71034.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 23.0,CIP major group 23,2011,2011,All industries,,6,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 31.0,CIP major group 31,2011,2011,All industries,,6,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 52.0,CIP major group 52,2011,2011,All industries,400,122,,71636.0,96617.0,,57867.0,94834.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 9.0,CIP major group 9,2013,2013,All industries,30,20,,31317.0,51223.0,,24733.0,40793.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 11.0,CIP major group 11,2013,2013,All industries,,4,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 23.0,CIP major group 23,2013,2013,All industries,39,20,,37935.0,55935.0,,28722.0,51694.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 26.0,CIP major group 26,2013,2013,All industries,55,36,,30437.0,51929.0,,22905.0,43858.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 27.0,CIP major group 27,2013,2013,All industries,,10,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 30.0,CIP major group 30,2013,2013,All industries,932,435,,46960.0,63966.0,,32081.0,62459.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 31.0,CIP major group 31,2013,2013,All industries,79,38,,41154.0,62818.0,,27467.0,57124.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 42.0,CIP major group 42,2013,2013,All industries,108,50,,33960.0,50402.0,,25118.0,41818.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 45.0,CIP major group 45,2013,2013,All industries,188,98,,39204.0,50949.0,,29981.0,51223.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 52.0,CIP major group 52,2013,2013,All industries,449,207,,48889.0,65479.0,,35813.0,64550.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 54.0,CIP major group 54,2013,2013,All industries,51,19,,38692.0,53107.0,,23386.0,55228.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 9.0,CIP major group 9,2016,2016,All industries,94,101,93.07,34840.0,52765.0,,24514.0,47705.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 11.0,CIP major group 11,2016,2016,All industries,,23,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 13.0,CIP major group 13,2016,2016,All industries,544,659,82.55,67512.0,,,50767.0,75598.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 16.0,CIP major group 16,2016,2016,All industries,,0,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 23.0,CIP major group 23,2016,2016,All industries,55,85,64.71,33505.0,53578.0,,25937.0,52989.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 23.0,CIP major group 23,2016,2016,All industries,,26,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 26.0,CIP major group 26,2016,2016,All industries,98,144,68.06,35811.0,54427.0,,27237.0,45075.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 27.0,CIP major group 27,2016,2016,All industries,,27,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 30.0,CIP major group 30,2016,2016,All industries,1022,1329,76.9,48030.0,62345.0,,32065.0,64678.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 31.0,CIP major group 31,2016,2016,All industries,115,165,69.7,33813.0,54404.0,,25573.0,50710.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 31.0,CIP major group 31,2016,2016,All industries,,16,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 42.0,CIP major group 42,2016,2016,All industries,132,217,60.83,33196.0,47864.0,,24450.0,43205.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 42.0,CIP major group 42,2016,2016,All industries,,5,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 45.0,CIP major group 45,2016,2016,All industries,296,401,73.82,37592.0,49946.0,,26659.0,51627.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 51.0,CIP major group 51,2016,2016,All industries,,0,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 51.0,CIP major group 51,2016,2016,All industries,,10,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 52.0,CIP major group 52,2016,2016,All industries,636,741,85.83,47552.0,68130.0,,36313.0,63094.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 7,CIP 52.0,CIP major group 52,2016,2016,All industries,587,714,82.21,73186.0,,,57476.0,97405.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 54.0,CIP major group 54,2016,2016,All industries,62,97,63.92,41115.0,57703.0,,26371.0,50949.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 9.0,CIP major group 9,2019,2019,All industries,108,152,71.05,37105.0,,,27122.0,52839.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 11.0,CIP major group 11,2019,2019,All industries,,31,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 16.0,CIP major group 16,2019,2019,All industries,,7,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 19.0,CIP major group 19,2019,2019,All industries,,16,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 23.0,CIP major group 23,2019,2019,All industries,63,102,61.76,35091.0,,,23944.0,47119.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 24.0,CIP major group 24,2019,2019,All industries,,,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 26.0,CIP major group 26,2019,2019,All industries,124,191,64.92,33458.0,,,23029.0,44796.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 27.0,CIP major group 27,2019,2019,All industries,,19,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 30.0,CIP major group 30,2019,2019,All industries,922,1304,70.71,53453.0,,,34536.0,70103.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 31.0,CIP major group 31,2019,2019,All industries,166,215,77.21,35036.0,,,21927.0,47460.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 40.0,CIP major group 40,2019,2019,All industries,,1,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 42.0,CIP major group 42,2019,2019,All industries,139,221,62.9,36004.0,,,26997.0,45159.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 45.0,CIP major group 45,2019,2019,All industries,353,494,71.46,39337.0,,,28297.0,53131.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 51.0,CIP major group 51,2019,2019,All industries,,1,,,,,,,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 52.0,CIP major group 52,2019,2019,All industries,828,1092,75.82,48357.0,,,35725.0,60886.0,pseoe_tx_raw.csv
04248500,PSEO Institution 04248500,Texas,Institution level I,Degree level 5,CIP 54.0,CIP major group 54,2019,2019,All industries,83,136,61.03,39998.0,,,26716.0,59022.0,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 13.0,CIP major group 13,2006,2006,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 24.0,CIP major group 24,2006,2006,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 50.0,CIP major group 50,2006,2006,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 51.0,CIP major group 51,2006,2006,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 52.0,CIP major group 52,2006,2006,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 9.0,CIP major group 9,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 11.0,CIP major group 11,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 13.0,CIP major group 13,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 23.0,CIP major group 23,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 24.0,CIP major group 24,2011,2011,All industries,,,,,41154.0,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 26.0,CIP major group 26,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 27.0,CIP major group 27,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 31.0,CIP major group 31,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 40.0,CIP major group 40,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 42.0,CIP major group 42,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 45.0,CIP major group 45,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 50.0,CIP major group 50,2011,2011,All industries,,,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 52.0,CIP major group 52,2011,2011,All industries,,,,,55464.0,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 9.0,CIP major group 9,2016,2016,All industries,,1,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 11.0,CIP major group 11,2016,2016,All industries,,22,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 13.0,CIP major group 13,2016,2016,All industries,62,118,52.54,24019.0,,,18046.0,34351.0,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 16.0,CIP major group 16,2016,2016,All industries,,3,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 23.0,CIP major group 23,2016,2016,All industries,,5,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 24.0,CIP major group 24,2016,2016,All industries,680,1105,61.54,26726.0,,,19746.0,36732.0,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 26.0,CIP major group 26,2016,2016,All industries,,28,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 27.0,CIP major group 27,2016,2016,All industries,,5,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 31.0,CIP major group 31,2016,2016,All industries,,22,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 42.0,CIP major group 42,2016,2016,All industries,,30,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 45.0,CIP major group 45,2016,2016,All industries,,7,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 50.0,CIP major group 50,2016,2016,All industries,,9,,,,,,,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 52.0,CIP major group 52,2016,2016,All industries,61,117,52.14,38092.0,,,28103.0,49855.0,pseoe_tx_raw.csv
04263600,PSEO Institution 04263600,Texas,Institution level I,Degree level 3,CIP 54.0,CIP major group 54,2016,2016,All industries,,3,,,,,,,pseoe_tx_raw.csv
04280800,PSEO Institution 04280800,Texas,Institution level I,Degree level 7,CIP 26.0,CIP major group 26,2016,2016,All industries,,,,,,,,,pseoe_tx_raw.csv
04280800,PSEO Institution 04280800,Texas,Institution level I,Degree level 7,CIP 51.0,CIP major group 51,2016,2016,All industries,,,,,,,,,pseoe_tx_raw.csv
04280800,PSEO Institution 04280800,Texas,Institution level I,Degree level 18,CIP 51.0,CIP major group 51,2016,2016,All industries,176,,,66215.0,,,61893.0,71441.0,pseoe_tx_raw.csv
04280800,PSEO Institution 04280800,Texas,Institution level I,Degree level 5,CIP 51.0,CIP major group 51,2019,2019,All industries,469,,,73713.0,,,61231.0,89712.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 1.06,CIP major group 1,2001,2001,All industries,,137,,,34840.0,51929.0,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 9.07,CIP major group 9,2001,2001,All industries,,11,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 9.07,CIP major group 9,2001,2001,All industries,,44,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 11.01,CIP major group 11,2001,2001,All industries,,,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 11.02,CIP major group 11,2001,2001,All industries,63,728,8.65,30523.0,39731.0,50197.0,21349.0,40568.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 11.02,CIP major group 11,2001,2001,All industries,,35,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 15.03,CIP major group 15,2001,2001,All industries,,91,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 15.03,CIP major group 15,2001,2001,All industries,,18,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 15.04,CIP major group 15,2001,2001,All industries,,3,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 15.04,CIP major group 15,2001,2001,All industries,,,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 15.12,CIP major group 15,2001,2001,All industries,,52,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 15.12,CIP major group 15,2001,2001,All industries,,3,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 15.13,CIP major group 15,2001,2001,All industries,,14,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 15.13,CIP major group 15,2001,2001,All industries,,24,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 19.07,CIP major group 19,2001,2001,All industries,,12,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 19.07,CIP major group 19,2001,2001,All industries,35,70,50.0,29388.0,51223.0,65986.0,22616.0,40613.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 22.03,CIP major group 22,2001,2001,All industries,,47,,,64718.0,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 2,CIP 22.03,CIP major group 22,2001,2001,All industries,,2,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 22.03,CIP major group 22,2001,2001,All industries,43,76,56.58,41019.0,48487.0,58363.0,35215.0,54404.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 24.01,CIP major group 24,2001,2001,All industries,228,715,31.89,34689.0,57921.0,69961.0,24722.0,53735.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 26.01,CIP major group 26,2001,2001,All industries,,10,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 27.01,CIP major group 27,2001,2001,All industries,,17,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 31.05,CIP major group 31,2001,2001,All industries,,2,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 40.01,CIP major group 40,2001,2001,All industries,,2,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 2,CIP 41.03,CIP major group 41,2001,2001,All industries,,15,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 41.03,CIP major group 41,2001,2001,All industries,75,90,83.33,75444.0,138252.0,142174.0,50881.0,96448.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 43.01,CIP major group 43,2001,2001,All industries,98,21,,43948.0,56877.0,75672.0,31252.0,55868.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 43.01,CIP major group 43,2001,2001,All industries,32,42,76.19,51223.0,67887.0,,34840.0,76015.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 43.04,CIP major group 43,2001,2001,All industries,,7,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 47.06,CIP major group 47,2001,2001,All industries,,87,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 48.05,CIP major group 48,2001,2001,All industries,,45,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 50.05,CIP major group 50,2001,2001,All industries,,4,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 50.07,CIP major group 50,2001,2001,All industries,,5,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 50.09,CIP major group 50,2001,2001,All industries,,13,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 51.07,CIP major group 51,2001,2001,All industries,,17,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 51.09,CIP major group 51,2001,2001,All industries,,5,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 51.09,CIP major group 51,2001,2001,All industries,64,73,87.67,67746.0,81403.0,77901.0,54993.0,81671.0,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 51.11,CIP major group 51,2001,2001,All industries,,,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 1,CIP 51.15,CIP major group 51,2001,2001,All industries,,19,,,,,,,pseoe_tx_raw.csv
00353900,PSEO Institution 00353900,Texas,Institution level I,Degree level 3,CIP 51.15,CIP major group 51,2001,2001,All industries,,25,,,,,,,pseoe_tx_raw.csv
